Frame,Exercise,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Trunk_Inclination,Rep_Tracking_Angle,Rep_Stage,Form,ML_Prediction,Confidence_Pct,Reps,Issues,Form_Score,ROM_Score,Stability_Score,Symmetry_Score,Tempo_Score,Posture_Score,Stability,Symmetry,Smoothness
514,Pushups,161.34,146.96,37.94,135.81,146.96,171.3,up,Bad,Good,92.8,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,49.9,0.0,100.0,0.0
515,Pushups,160.2,148.32,35.23,136.52,148.32,174.8,up,Bad,Good,92.3,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,49.9,0.0,100.0,0.0
516,Pushups,158.18,147.46,31.85,130.76,147.46,176.3,up,Bad,Good,91.3,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0
517,Pushups,160.79,145.82,30.26,118.5,145.82,176.6,up,Bad,Good,90.3,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,49.9,0.0,100.0,0.0
518,Pushups,161.14,144.73,40.69,127.47,144.73,177.9,up,Bad,Good,89.7,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0
519,Pushups,164.23,145.68,47.36,132.57,145.68,178.0,up,Bad,Good,89.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0
520,Pushups,163.21,145.6,61.99,149.88,145.6,177.5,up,Bad,Good,89.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,49.9,0.0,100.0,0.0
521,Pushups,160.42,149.47,53.6,137.14,,176.4,up,Bad,Good,89.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
522,Pushups,156.89,149.96,84.14,95.53,,175.6,up,Bad,Good,89.3,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
523,Pushups,157.04,149.93,117.31,121.62,,174.3,up,Bad,Good,90.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
524,Pushups,157.12,150.42,113.75,147.45,,173.2,up,Bad,Good,90.3,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
525,Pushups,152.99,150.99,75.6,133.24,,171.8,up,Bad,Good,90.6,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
526,Pushups,151.92,150.6,76.86,152.3,,171.0,up,Bad,Good,90.7,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
527,Pushups,154.1,149.87,72.74,158.56,,170.9,up,Bad,Good,90.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
528,Pushups,148.02,149.35,70.08,152.0,,171.0,up,Bad,Good,90.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
529,Pushups,144.93,148.72,71.51,161.18,,171.6,up,Bad,Good,90.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
530,Pushups,148.38,148.27,69.55,165.18,,173.1,up,Bad,Good,90.4,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
531,Pushups,151.56,146.23,76.53,171.06,,174.8,up,Bad,Good,90.4,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
532,Pushups,147.91,143.31,84.83,173.01,,172.9,up,Bad,Good,90.7,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
533,Pushups,143.25,140.28,89.54,171.15,,172.3,up,Bad,Good,91.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
534,Pushups,140.49,137.55,87.82,161.48,,170.2,up,Bad,Good,90.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
535,Pushups,138.76,135.91,90.79,161.17,,166.8,up,Bad,Good,90.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
536,Pushups,140.32,132.54,96.45,164.36,,163.2,up,Bad,Good,91.1,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
537,Pushups,142.79,129.02,100.26,163.73,,160.9,up,Bad,Good,91.4,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
538,Pushups,145.7,121.79,107.06,165.53,,159.5,up,Bad,Good,92.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
539,Pushups,143.0,120.53,108.07,164.05,,159.0,up,Bad,Good,92.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.8,100.0,0.0,100.0,100.0,67.7,0.0,100.0,0.0
540,Pushups,143.64,117.69,107.48,159.5,117.69,159.7,up,Bad,Good,92.2,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.1,100.0,0.0,100.0,100.0,61.3,0.0,100.0,0.0
541,Pushups,145.87,117.93,108.3,161.61,117.93,160.8,up,Bad,Good,92.4,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.1,100.0,0.0,100.0,100.0,61.4,0.0,100.0,0.0
542,Pushups,147.38,116.94,110.44,159.66,116.94,164.3,up,Bad,Good,93.2,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.1,100.0,0.0,100.0,100.0,61.1,0.0,100.0,0.0
543,Pushups,141.78,112.26,117.97,154.82,112.26,165.5,up,Bad,Good,93.7,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.0,100.0,0.0,100.0,100.0,50.3,0.0,100.0,0.0
544,Pushups,140.86,111.43,118.93,157.97,111.43,166.3,up,Bad,Good,93.9,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.1,100.0,0.0,100.0,100.0,61.3,0.0,100.0,0.0
545,Pushups,138.93,109.05,121.83,157.6,109.05,165.7,up,Bad,Good,94.2,4,Shoulders flaring or collapsing; Hips sagging or piking; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,71.1,100.0,0.0,100.0,100.0,61.2,0.0,100.0,0.0
546,Pushups,137.79,105.02,118.18,145.25,,164.4,up,Bad,Good,94.5,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,70.7,100.0,0.0,100.0,100.0,56.7,0.0,100.0,0.0
547,Pushups,119.51,99.11,126.02,147.57,,159.3,up,Bad,Good,95.0,4,Shoulders flaring or collapsing; Hips sagging or piking; Knees bent — not in full plank; Elbow flare — keep elbows closer to torso.; Hip sag detected — maintain straight plank line.,70.9,100.0,0.0,100.0,100.0,59.3,0.0,100.0,0.0
548,Pushups,112.87,94.28,139.3,157.87,94.28,152.8,up,Bad,Good,95.3,4,Hips sagging or piking; Hip sag detected — maintain straight plank line.,72.7,100.0,0.0,100.0,100.0,77.0,0.0,100.0,0.0
549,Pushups,110.42,88.74,151.56,158.88,,146.4,up,Bad,Good,95.5,4,Hips sagging or piking; Hip sag detected — maintain straight plank line.,73.4,100.0,0.0,100.0,100.0,84.0,0.0,100.0,0.0
550,Pushups,105.83,83.98,166.23,164.9,83.98,140.3,up,Bad,Good,95.8,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.8,0.0,100.0,0.0
551,Pushups,105.99,79.46,174.96,166.42,79.46,134.3,up,Bad,Good,96.3,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.5,0.0,100.0,0.0
552,Pushups,100.28,78.5,175.31,164.33,78.5,130.6,up,Bad,Good,96.8,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.6,0.0,100.0,0.0
553,Pushups,101.5,79.16,177.11,163.79,79.16,127.3,up,Bad,Good,97.3,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.5,0.0,100.0,0.0
554,Pushups,95.56,78.6,175.34,163.31,78.6,122.7,up,Bad,Good,97.5,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.8,0.0,100.0,0.0
555,Pushups,92.63,79.05,173.87,160.13,79.05,116.8,up,Bad,Good,97.7,4,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.1,0.0,100.0,0.0
556,Pushups,89.96,78.52,174.94,161.64,78.52,109.3,down,Bad,Good,97.8,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.3,0.0,100.0,0.0
557,Pushups,92.37,78.83,175.6,161.83,78.83,101.6,down,Bad,Good,97.8,5,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.6,0.0,100.0,0.0
558,Pushups,88.43,79.91,175.22,161.69,79.91,93.8,down,Bad,Good,97.8,5,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.6,0.0,100.0,0.0
559,Pushups,85.41,79.39,176.6,162.63,79.39,86.4,down,Bad,Good,97.5,5,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.9,0.0,100.0,0.0
560,Pushups,85.01,79.56,177.25,162.58,79.56,80.3,down,Bad,Good,97.3,5,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.8,0.0,100.0,0.0
561,Pushups,88.98,79.15,177.92,163.5,79.15,77.3,down,Bad,Good,97.1,5,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.7,0.0,100.0,0.0
562,Pushups,92.68,77.63,177.01,163.05,77.63,76.8,down,Bad,Good,97.0,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.5,0.0,100.0,0.0
563,Pushups,97.03,77.02,176.93,162.91,77.02,80.4,down,Bad,Good,96.9,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.3,0.0,100.0,0.0
564,Pushups,102.42,75.97,177.54,160.05,75.97,89.1,down,Bad,Good,96.9,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.9,0.0,100.0,0.0
565,Pushups,109.46,75.77,176.58,161.84,75.77,101.3,down,Bad,Good,96.9,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.8,0.0,100.0,0.0
566,Pushups,118.23,74.66,175.49,163.19,74.66,115.0,down,Bad,Good,97.0,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.8,0.0,100.0,0.0
567,Pushups,127.86,73.76,173.58,159.48,73.76,128.9,down,Bad,Good,97.1,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
568,Pushups,137.28,73.65,170.85,161.03,73.65,141.8,up,Bad,Good,97.3,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
569,Pushups,138.34,73.68,165.57,155.3,73.68,151.1,up,Bad,Good,97.6,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
570,Pushups,138.57,73.72,166.59,157.47,73.72,157.7,up,Bad,Good,97.9,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
571,Pushups,138.35,73.32,167.44,158.21,73.32,161.2,up,Bad,Good,98.0,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.4,0.0,100.0,0.0
572,Pushups,131.32,72.29,169.56,159.21,72.29,163.0,up,Bad,Good,98.0,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.4,0.0,100.0,0.0
573,Pushups,123.98,72.19,172.37,161.57,72.19,162.1,up,Bad,Good,98.0,5,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
574,Pushups,116.28,72.76,174.12,163.91,72.76,159.0,up,Bad,Good,98.1,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.8,0.0,100.0,0.0
575,Pushups,107.73,73.66,175.77,161.48,73.66,153.5,up,Bad,Good,98.2,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.7,0.0,100.0,0.0
576,Pushups,107.16,74.59,176.65,161.37,74.59,145.2,up,Bad,Good,98.3,5,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,87.9,0.0,100.0,0.0
577,Pushups,103.84,76.37,177.75,161.89,76.37,132.8,down,Bad,Good,98.2,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.6,0.0,100.0,0.0
578,Pushups,100.62,77.05,178.18,159.99,77.05,118.1,down,Bad,Good,98.0,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.7,0.0,100.0,0.0
579,Pushups,93.31,78.15,178.58,160.69,78.15,102.7,down,Bad,Good,97.8,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.8,0.0,100.0,0.0
580,Pushups,92.79,78.54,178.62,161.62,78.54,87.9,down,Bad,Good,97.8,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.8,0.0,100.0,0.0
581,Pushups,94.07,78.86,178.57,161.63,78.86,76.4,down,Bad,Good,97.6,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.8,0.0,100.0,0.0
582,Pushups,91.02,78.8,178.58,160.62,78.8,71.3,down,Bad,Good,97.5,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.8,0.0,100.0,0.0
583,Pushups,97.42,76.99,177.64,160.14,76.99,70.6,down,Bad,Good,97.4,6,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.4,0.0,100.0,0.0
584,Pushups,99.72,76.22,177.3,159.77,76.22,76.9,down,Bad,Good,97.3,6,Hip sag detected — maintain straight plank line.,73.9,100.0,0.0,100.0,100.0,88.6,0.0,100.0,0.0
585,Pushups,104.69,75.21,176.22,158.35,75.21,90.1,down,Bad,Good,97.3,6,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.3,0.0,100.0,0.0
586,Pushups,114.66,74.72,175.28,161.15,74.72,106.2,down,Bad,Good,97.4,6,Hip sag detected — maintain straight plank line.,73.8,100.0,0.0,100.0,100.0,88.2,0.0,100.0,0.0
587,Pushups,124.12,73.93,173.9,161.52,73.93,121.9,down,Bad,Good,97.5,6,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.5,0.0,100.0,0.0
588,Pushups,131.62,72.53,171.66,159.02,72.53,137.6,up,Bad,Good,97.6,6,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.2,0.0,100.0,0.0
589,Pushups,139.32,71.75,169.23,155.69,71.75,149.9,up,Bad,Good,97.8,6,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,73.5,100.0,0.0,100.0,100.0,85.3,0.0,100.0,0.0
